age,workclass,education,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
47, Self-emp-not-inc, Prof-school, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Ireland, >50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
34, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Exec-managerial, Own-child, Black, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,22, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Italy, >50K
46, Federal-gov, 11th, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
51, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,40, United-States, >50K
42, Federal-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,40, United-States, >50K
51, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, Cambodia, <=50K
33, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
61, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
45, Private, Masters, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, >50K
53, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
43, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, United-States, >50K
37, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,4386,0,50, United-States, >50K
37, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, White, Male,7688,0,40, United-States, >50K
55, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
44, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,50, United-States, >50K
73, Federal-gov, Some-college, Widowed, Tech-support, Not-in-family, White, Female,3273,0,40, United-States, <=50K
26, Local-gov, Assoc-acdm, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,45, United-States, >50K
29, Federal-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,20, United-States, <=50K
61, Private, 7th-8th, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
47, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
32, Federal-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,50, United-States, >50K
36, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,50, United-States, >50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,50, England, >50K
50, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,1977,40, United-States, >50K
67, Self-emp-inc, HS-grad, Widowed, Exec-managerial, Not-in-family, White, Female,15831,0,40, United-States, >50K
33, Private, HS-grad, Divorced, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, >50K
48, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,4386,0,50, United-States, >50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,36, Iran, <=50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
56, Private, 9th, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
60, Self-emp-not-inc, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
47, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,4, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Germany, >50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,10, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,55, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,15, United-States, >50K
54, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,50, United-States, >50K
32, Private, Assoc-voc, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, United-States, >50K
42, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
44, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,48, United-States, >50K
24, Local-gov, HS-grad, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private, Masters, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,50, United-States, <=50K
40, Private, Assoc-voc, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Germany, >50K
43, Private, 1st-4th, Widowed, Prof-specialty, Unmarried, White, Female,0,0,21, Mexico, <=50K
34, State-gov, Assoc-voc, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,55, United-States, <=50K
18, Private, 11th, Never-married, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,15024,0,60, United-States, >50K
39, Private, Some-college, Married-spouse-absent, Craft-repair, Unmarried, White, Male,0,0,40, United-States, >50K
47, Self-emp-not-inc, Bachelors, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, United-States, <=50K
41, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,15, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,1902,45, United-States, >50K
24, Private, HS-grad, Separated, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
22, State-gov, Some-college, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,20, United-States, <=50K
48, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,56, Philippines, >50K
35, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
52, State-gov, Masters, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
34, Local-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,57, United-States, >50K
30, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Male,4386,0,40, United-States, >50K
28, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States, >50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
69, Federal-gov, 11th, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,20, United-States, <=50K
27, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States, >50K
38, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, United-States, >50K
59, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,50, United-States, >50K
63, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,7688,0,36, United-States, >50K
20, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Female,0,0,20, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688,0,50, United-States, >50K
44, Private, Doctorate, Married-civ-spouse, Exec-managerial, Wife, White, Female,15024,0,32, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States, >50K
27, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
47, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
42, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Female,0,1602,35, United-States, <=50K
56, Private, HS-grad, Divorced, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Female,0,0,35, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1848,45, United-States, >50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Other-relative, Black, Male,0,0,40, United-States, <=50K
67, Federal-gov, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
57, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines, >50K
46, Private, HS-grad, Divorced, Tech-support, Not-in-family, White, Female,0,0,30, United-States, <=50K
24, Private, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, Federal-gov, Bachelors, Divorced, Tech-support, Not-in-family, White, Male,0,2258,40, United-States, >50K
54, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
26, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,5178,0,40, United-States, >50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
49, Private, Bachelors, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, >50K
42, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,1902,40, United-States, >50K
64, Private, 10th, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
35, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, India, >50K
53, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,2407,0,99, United-States, <=50K
36, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
51, State-gov, HS-grad, Divorced, Craft-repair, Unmarried, White, Male,0,0,38, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
54, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
42, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
49, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
51, Private, HS-grad, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0,0,45, Columbia, <=50K
51, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,55, United-States, >50K
32, Private, Masters, Married-civ-spouse, Sales, Wife, White, Female,0,0,45, United-States, >50K
62, Local-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
42, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, United-States, >50K
46, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Germany, >50K
17, Private, 9th, Never-married, Other-service, Own-child, Black, Male,0,0,40, United-States, <=50K
26, Private, Masters, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,55, United-States, >50K
22, Private, Some-college, Never-married, Sales, Other-relative, White, Female,0,0,18, United-States, <=50K
79, Self-emp-inc, 12th, Widowed, Sales, Not-in-family, White, Male,18481,0,45, United-States, >50K
47, State-gov, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
60, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2415,80, United-States, >50K
69, State-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,20, United-States, <=50K
20, Private, Some-college, Never-married, Transport-moving, Own-child, White, Female,0,0,17, United-States, <=50K
25, State-gov, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
40, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,7688,0,50, United-States, >50K
48, Private, Assoc-voc, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
58, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, United-States, >50K
34, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,15, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1848,48, United-States, >50K
32, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
61, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,55, United-States, <=50K
36, Self-emp-not-inc, Masters, Never-married, Sales, Not-in-family, White, Male,10520,0,45, United-States, >50K
24, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Female,0,0,37, United-States, <=50K
19, State-gov, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,10, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
35, Private, Bachelors, Divorced, Tech-support, Unmarried, White, Male,7430,0,40, Germany, >50K
43, Federal-gov, Masters, Divorced, Protective-serv, Not-in-family, White, Male,0,0,60, United-States, >50K
50, Private, 12th, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
54, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, United-States, >50K
